Desiree Margaretha Victoria	Johann Georg of_Hohenzollern
Hubertus Gustaf Adolf	Johann Georg of_Hohenzollern
Carl Otto Edmund	Nicholas of house of Silfverschiold
Christina Louise	Nicholas of house of Silfverschiold
Helene Ingeborg	Nicholas of house of Silfverschiold
Carl Gustaf Victor	Tord Gosta of house of Magnuson
Tord Oscar Fredrik	Tord Gosta of house of Magnuson
Victor Edmund Lennart	Tord Gosta of house of Magnuson
Michael	Sigvard Oscar Fredrik
Monica	Carl Johan Arthur
Christian #6	Carl Johan Arthur
Birgitta	Lennart Gustaf Nicholas
Marie Louise #4	Lennart Gustaf Nicholas
Jan	Lennart Gustaf Nicholas
Cecilia	Lennart Gustaf Nicholas
Bettina	Lennart Gustaf Nicholas
Bjorn	Lennart Gustaf Nicholas
Catherina	Lennart Gustaf Nicholas
Friedrich of house of Straehl #2	Friedrich of house of Straehl
Andreas of house of Straehl	Friedrich of house of Straehl
Christina of house of Straehl	Friedrich of house of Straehl
Desiree of house of Straehl	Friedrich of house of Straehl
Stephan of house of Straehl	Friedrich of house of Straehl
Heinrich of house of Kautz	Rudolf of house of Kautz
Karin of house of Kautz	Rudolf of house of Kautz
Madeleine of house of Kautz	Rudolf of house of Kautz
Sophia #5	Jan
Cecilia #2	Jan
Son #7	Jan
Maria Bernadotte	Oscar #2
Carl Bernadotte	Oscar #2
Sophia Bernadotte of_Wisborg	Oscar #2
Elsa Bernadotte of_Wisborg	Oscar #2
Folke Bernadotte	Oscar #2
Ebba of_Fulkila of house of Munck	Charles of_Fulkila of house of Munck
Dagmar #2	Carl Bernadotte
Oscar #3	Carl Bernadotte
Catharina	Carl Bernadotte
Marianne of house of von_Arbin	Nils Magnus of house of von_Arbin
Louise of house of von_Arbin	Nils Magnus of house of von_Arbin
Catherine of house of von_Arbin	Nils Magnus of house of von_Arbin
Jeanette of house of von_Arbin	Nils Magnus of house of von_Arbin
Madeleine of house of von_Arbin	Nils Magnus of house of von_Arbin
Camilla of house of Flach	Miles of house of Flach
Therese of house of Bergstrom	Dick of house of Bergstrom
Michael of house of Bergstrom	Dick of house of Bergstrom
Gustaf of house of Ryding	Johan of house of Ryding
Charlotte of house of Ryding	Johan of house of Ryding
Ebba	Oscar #3
Gustaf of house of Reutersward	Pontus of house of Reutersward
Anna of house of Reutersward	Pontus of house of Reutersward
Christina #2	Oscar #3
Birgitta #2	Oscar #3
Carl	Oscar #3
Jan of house of Nilert	Tore of house of Nilert
Charlotte of house of Nilert	Tore of house of Nilert
Anne Marie of house of Nilert	Tore of house of Nilert
Claes	Carl Bernadotte
Carl Johann	Claes
Louise #10	Claes
Gustaf	Folke Bernadotte
Folke	Folke Bernadotte
Fredrik Oscar	Folke Bernadotte
Bertil	Folke Bernadotte
Anna #3	Folke
Folke #2	Folke
Maria #5	Folke
Gunnar	Folke
Madeline Bernadotte	Carl Gustaf Oscar
Marie Christine of house of Ullens	Charles de_Schooten of house of Ullens
Jean Charles of house of Ullens	Charles de_Schooten of house of Ullens
Astrid of house of Ullens	Charles de_Schooten of house of Ullens
Sophie of house of Ullens	Charles de_Schooten of house of Ullens
Mary #12	Roland of house of Bonaparte
Michael of house of Oldenburg	Christopher of house of Oldenburg
John #6	Alexander #3
Ferdinand_VII	Charles_IV #2
Charles_IV #2	Charles_III
Margaret of_Austria	Charles #11
Eleanor #8	Philip_I the_Handsome
Charles_V	Philip_I the_Handsome
Francis Frederick of_Saxe-Coburg	Ernest Frederick of_Saxe-Coburg
Maria Josepha of_Portugal	Michael of_Portugal
Louis_II of_Hesse and_the_Rhine	Louis_I of_Hesse-Darmst.
Ann Marie Louise	Gaston
Philippe Duc_de_Chartes	Philippe of_Orleans
Elizabeth Charlotte	Philippe of_Orleans
Xenia	Ivan of_Shestov
Praskovia of house of Rayevska	Ivan of house of Rayevski
Anne of house of Volkonska	Constantine of house of Volkonski
Mathilde (Maria) of house of Krzesinska	Felix Krzesinski
Olga of house of Karnovich	Valerian of house of Karnovich
Audrey of house of Emery	John of house of Emery
Andrew of house of Ferguson #2	Ronald Ivor of house of Ferguson
Alice of house of Ferguson	Ronald Ivor of house of Ferguson
Elizabeth (Eliza) of house of Ferguson	Ronald Ivor of house of Ferguson
Doreen of house of Wingfield	Mervyn Powerscourt of house of Wingfield
Mervyn Powerscourt of house of Wingfield	Mervyn of house of Wingfield
Fitzherbert of house of Wright	Henry Fitzherbert of house of Wright
Muriel of house of Fletcher	Henry of house of Fletcher
Harriet of house of Marsham	Charles of house of Marsham
Walter -Scott of_Buccleuch of house of Montagu-Douglas-	Charles of_Buccleuch of house of Montagu-Douglas
Margaret -Scott of house of Montagu-Douglas-	Charles of_Buccleuch of house of Montagu-Douglas
William -Scott of_Buccleuch of house of Montagu-Douglas-	Walter -Scott of_Buccleuch of house of Montagu-Douglas-
Herbert -Scott of house of Montagu-Douglas-	William -Scott of_Buccleuch of house of Montagu-Douglas-
Marian -Scott of house of Montagu-Douglas-	Herbert -Scott of house of Montagu-Douglas-
Margaret of house of Brand	Henry of house of Brand
Henry of house of Brand	Henry of house of Brand #2
Charles of_Buccleuch of house of Montagu-Douglas	Henry of_Buccleuch of house of Scott
Henry of_Buccleuch of house of Scott	Francis of house of Scott
Francis of house of Scott	Francis of_Buccleuch of house of Scott
Julia of house of Coke	Thomas of_Leicester of house of Coke
Thomas of_Leicester of house of Coke	Thomas of_Leicester of house of Coke #2
Anne of house of Keppel	William of_Albemarle of house of Keppel
UNKNOWN of house of Mowatt	Paul of house of Mowatt
Kitty	Charles of house of Spencer
Son #8	Paul of_Yugoslavia
Mark Anthony Peter of house of Phillips	Peter of house of Phillips
Sylvana of house of Tomaselli	Max of house of Tomaselli
Frances of house of Armstrong-Jones	Anthony Charles Robert of house of Armstrong-Jones
UNKNOWN of house of Schmith	Athol of house of Schmith
Marion (Maria) Donata of house of Stein	Erwin of house of Stein
UNKNOWN of house of Legge	Gerald of house of Legge
UNKNOWN of house of Legge #2	Gerald of house of Legge
UNKNOWN of house of Legge #3	Gerald of house of Legge
UNKNOWN of house of Legge #4	Gerald of house of Legge
Ian of house of McCorquodale	Hugh of house of McCorquodale
Glen of house of McCorquodale	Hugh of house of McCorquodale
Hugh of house of McCorquodale	Harold of house of McCorquodale
Gerald of house of Legge	Humphrey of house of Legge
Barbara of house of Cartland	Bertram (Bertie) of house of Cartland
Ronald of house of Cartland	Bertram (Bertie) of house of Cartland
UNKNOWN of house of Cartland	Bertram (Bertie) of house of Cartland
Anthony (Tony) of house of Cartland	Bertram (Bertie) of house of Cartland
Melloney of house of Scobell	George of house of Scobell
UNKNOWN of house of Scobell	George of house of Scobell
Emily of house of Scobell	George of house of Scobell
Mary Hamilton (Polly) of house of Scobell	George of house of Scobell
John Sanford of house of Scobell	George of house of Scobell
Mary Anne of house of Hamilton	Andrew of house of Hamilton
Bertram (Bertie) of house of Cartland	James of house of Cartland
